-,sp,_
15050,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(14798~15149),<energy & hp1 & hit15>,1hp;,attack:2770,force_strike:0,skill_1:4825,skill_2:0,skill_3:1972,team_buff:0,s1_crisis:4825,s1_energized:179,s1_crisis_energized:380,s3_energized:95
6376,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(6376~6376),!<energy & hp1 & hit15>,1hp;,attack:1894,force_strike:0,skill_1:3174,skill_2:0,skill_3:1307,team_buff:0
-,sp,rd
16813,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(16568~16916),<energy & hp1 & hit15>,1hp;,attack:2973,force_strike:67,skill_1:5443,skill_2:0,skill_3:2144,team_buff:0,s1_crisis:5443,s1_energized:151,s1_crisis_energized:392,s3_energized:197
7271,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(7271~7271),!<energy & hp1 & hit15>,1hp;,attack:2005,force_strike:43,skill_1:3861,skill_2:0,skill_3:1361,team_buff:0
-,sp,krd
16813,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(16568~16916),<energy & hp1 & hit15>,1hp;,attack:2973,force_strike:67,skill_1:5443,skill_2:0,skill_3:2144,team_buff:0,s1_crisis:5443,s1_energized:151,s1_crisis_energized:392,s3_energized:197
7271,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(7271~7271),!<energy & hp1 & hit15>,1hp;,attack:2005,force_strike:43,skill_1:3861,skill_2:0,skill_3:1361,team_buff:0
-,sp,rb
16897,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(16662~17006),<energy & hp1 & hit15>,1hp;,attack:2770,force_strike:0,skill_1:5549,skill_2:0,skill_3:2268,team_buff:0,s1_crisis:5549,s3_energized:112,s1_energized:204,s1_crisis_energized:440
7048,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(7048~7048),!<energy & hp1 & hit15>,1hp;,attack:1894,force_strike:0,skill_1:3650,skill_2:0,skill_3:1503,team_buff:0
-,sp,krb
16897,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(16662~17006),<energy & hp1 & hit15>,1hp;,attack:2770,force_strike:0,skill_1:5549,skill_2:0,skill_3:2268,team_buff:0,s1_crisis:5549,s3_energized:112,s1_energized:204,s1_crisis_energized:440
7048,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(7048~7048),!<energy & hp1 & hit15>,1hp;,attack:1894,force_strike:0,skill_1:3650,skill_2:0,skill_3:1503,team_buff:0
-,sp,db
16089,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(15884~16195),<energy & hp1 & hit15>,1hp;,attack:2962,force_strike:0,skill_1:5159,skill_2:0,skill_3:2108,team_buff:0,s1_crisis:5159,s1_crisis_energized:406,s1_energized:192,s3_energized:101
6816,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(6816~6816),!<energy & hp1 & hit15>,1hp;,attack:2025,force_strike:0,skill_1:3393,skill_2:0,skill_3:1397,team_buff:0
-,sp,kdb
16089,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(15884~16195),<energy & hp1 & hit15>,1hp;,attack:2962,force_strike:0,skill_1:5159,skill_2:0,skill_3:2108,team_buff:0,s1_crisis:5159,s1_crisis_energized:406,s1_energized:192,s3_energized:101
6816,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(6816~6816),!<energy & hp1 & hit15>,1hp;,attack:2025,force_strike:0,skill_1:3393,skill_2:0,skill_3:1397,team_buff:0
-,sp,rdb
18062,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(17812~18180),<energy & hp1 & hit15>,1hp;,attack:2962,force_strike:0,skill_1:5933,skill_2:0,skill_3:2425,team_buff:0,s1_crisis:5933,s1_energized:222,s1_crisis_energized:470,s3_energized:116
7535,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(7535~7535),!<energy & hp1 & hit15>,1hp;,attack:2025,force_strike:0,skill_1:3902,skill_2:0,skill_3:1607,team_buff:0
-,sp,krdb
18062,Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(17812~18180),<energy & hp1 & hit15>,1hp;,attack:2962,force_strike:0,skill_1:5933,skill_2:0,skill_3:2425,team_buff:0,s1_crisis:5933,s1_energized:222,s1_crisis_energized:470,s3_energized:116
7535,_c_Natalie,5*,shadow,blade,4744,[Heralds_of_Hinomoto+Flash_of_Genius][Shinobi];dpsrange:(7535~7535),!<energy & hp1 & hit15>,1hp;,attack:2025,force_strike:0,skill_1:3902,skill_2:0,skill_3:1607,team_buff:0
