-,sp,_
5217,_c_G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],!<buff all team & energy & hp70>,,attack:3324,force_strike:325,skill_1:0,skill_2:1568,skill_3:0,team_buff:0
-,sp,db
8190,G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],<buff all team & energy & hp70>,,attack:3423,force_strike:334,skill_1:0,skill_2:1404,skill_3:0,team_buff:2804,s2_energized:222
4830,_c_G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],!<buff all team & energy & hp70>,,attack:3203,force_strike:313,skill_1:0,skill_2:1314,skill_3:0,team_buff:0
-,sp,kdb
9009,G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],<buff all team & energy & hp70>,,attack:3766,force_strike:368,skill_1:0,skill_2:1545,skill_3:0,team_buff:3084,s2_energized:244
5313,_c_G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],!<buff all team & energy & hp70>,,attack:3523,force_strike:344,skill_1:0,skill_2:1445,skill_3:0,team_buff:0
-,sp,rdb
8658,G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],<buff all team & energy & hp70>,,attack:3423,force_strike:334,skill_1:0,skill_2:1615,skill_3:0,team_buff:3028,s2_energized:255
5027,_c_G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],!<buff all team & energy & hp70>,,attack:3203,force_strike:313,skill_1:0,skill_2:1511,skill_3:0,team_buff:0
-,sp,krdb
9524,G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],<buff all team & energy & hp70>,,attack:3766,force_strike:368,skill_1:0,skill_2:1777,skill_3:0,team_buff:3331,s2_energized:281
5530,_c_G_Elisanne,5*,water,axe,4952,[Beach_Battle+Jewels_of_the_Sun][DJ],!<buff all team & energy & hp70>,,attack:3523,force_strike:344,skill_1:0,skill_2:1662,skill_3:0,team_buff:0
